Timestamp,Fecha,Class,AF3/theta,AF3/alpha,AF3/betaL,AF3/betaH,AF3/gamma,F7/theta,F7/alpha,F7/betaL,F7/betaH,F7/gamma,F3/theta,F3/alpha,F3/betaL,F3/betaH,F3/gamma,FC5/theta,FC5/alpha,FC5/betaL,FC5/betaH,FC5/gamma,T7/theta,T7/alpha,T7/betaL,T7/betaH,T7/gamma,P7/theta,P7/alpha,P7/betaL,P7/betaH,P7/gamma,O1/theta,O1/alpha,O1/betaL,O1/betaH,O1/gamma,O2/theta,O2/alpha,O2/betaL,O2/betaH,O2/gamma,P8/theta,P8/alpha,P8/betaL,P8/betaH,P8/gamma,T8/theta,T8/alpha,T8/betaL,T8/betaH,T8/gamma,FC6/theta,FC6/alpha,FC6/betaL,FC6/betaH,FC6/gamma,F4/theta,F4/alpha,F4/betaL,F4/betaH,F4/gamma,F8/theta,F8/alpha,F8/betaL,F8/betaH,F8/gamma,AF4/theta,AF4/alpha,AF4/betaL,AF4/betaH,AF4/gamma
1761327504,2025-10-24,neutral,-0.330607111966227,-0.0565071586369585,-0.274574095692404,-0.224337981365289,-0.247902444028437,-0.158063171310529,0.172330490010477,-0.209150877492251,-0.126365385019235,-0.225068571907148,-0.0647308647579018,0.0160634434898051,-0.160170350442164,-0.144951097123588,-0.24537256846931,-0.0365812590728302,0.0797840915181361,-0.219899592818064,-0.157595513248702,-0.287710574338714,-0.288644036104142,-0.295088038437401,-0.379254017002197,-0.267758172370665,-0.244898487270627,-0.253870688792963,-0.27129500352799,-0.364175529409426,-0.240850697523748,-0.327307013786468,0.00168230501845661,-0.0773742143784702,-0.226348712153618,-0.20866842233962,-0.17764742771233,0.0642149143682805,0.0572272498200751,-0.120994145926668,-0.129514611905524,-0.255319819992825,2.02405209529242,3.96418727851456,2.68337626870786,2.44705470101898,3.18870551450045,-0.295777665440237,-0.300904745239439,-0.328382719782277,-0.329613873748717,-0.416385479569863,-0.264485271002818,-0.145507633192919,-0.193613564839283,-0.214076034247976,-0.353717588809454,-0.0573364088240381,0.0135665074574744,-0.169181459325823,-0.173489572037424,-0.280984046572753,-0.12652206322306,-0.0167734164942898,-0.155692383687845,-0.192378844958879,-0.295153215479171,-0.267591838962823,-0.0146951118229724,-0.205957311247648,-0.161464447680416,-0.269281548892292
1761327504,2025-10-24,neutral,-0.431281773272136,-0.0864888253811583,-0.342618411252184,-0.268083572028989,-0.269791282184502,-0.276311322076505,0.0976121487375648,-0.28553983697492,-0.165821870417262,-0.253199764671968,-0.228201842977088,0.0195795796903838,-0.23346842918614,-0.19507873855138,-0.275045789828743,-0.185978178627241,0.0359292095073557,-0.297833320197992,-0.198478960840749,-0.317560443228696,-0.30363343679003,-0.301925653448307,-0.419211879033949,-0.314626070355294,-0.268766262764221,-0.270765646259962,-0.275216688893798,-0.407724539900511,-0.285072517955643,-0.359712875724355,-0.148730937172974,-0.116487067676253,-0.308287664773335,-0.240057495537536,-0.208933991123401,-0.133265072995381,0.0235140569090693,-0.211439140438871,-0.155986814946739,-0.291247340084326,1.36826626958106,3.71084676140505,1.88216264024923,2.2001036682982,2.62038350513695,-0.311914204521958,-0.300335040707214,-0.366479393241581,-0.353589790776971,-0.451881310757382,-0.352115910316737,-0.149049386791658,-0.255825685056354,-0.253188668842504,-0.397412812762669,-0.204296931554156,0.00859258140881486,-0.235975637493859,-0.19820428090101,-0.315921290549137,-0.249260761515733,-0.0232109335075098,-0.246089477629502,-0.236714049635042,-0.337869626793769,-0.39484522090716,-0.0360349088248645,-0.28568739271902,-0.21740641046576,-0.301908958836222
1761327505,2025-10-24,neutral,-0.463157455706171,-0.100814269282434,-0.370925909717483,-0.295003935514343,-0.275263491723518,-0.318021596760596,0.0424920609132855,-0.31263035456465,-0.191578187274308,-0.264231604971897,-0.287526947072633,0.0422391240941133,-0.264510409319398,-0.226596117892207,-0.286551732804849,-0.246428039904377,0.00909587626219349,-0.329465244840434,-0.220123138977715,-0.328095691072219,-0.299313159477755,-0.30157978187188,-0.436919728929404,-0.336141938113362,-0.286353044706869,-0.267707812704256,-0.272711167687865,-0.43046988295955,-0.310749704012872,-0.365113852714002,-0.195409814654746,-0.122287702699229,-0.346726472262718,-0.248087258448631,-0.223110715169043,-0.242503626246395,0.000100059195052002,-0.258885694937076,-0.166796297855236,-0.308983710762409,1.11456564742285,3.45965319783035,1.65907022274428,2.14641866118499,2.27674694133576,-0.315871436561708,-0.300400149796611,-0.382020635483102,-0.361710665899444,-0.475545198215728,-0.38782539583716,-0.147185305950216,-0.279496638114557,-0.269798143807304,-0.420859030493662,-0.260612512442862,0.016744293544118,-0.262770527464158,-0.208257721794672,-0.334111756421139,-0.28906695735532,-0.024028395985379,-0.282760830499284,-0.251810266281048,-0.365353829422541,-0.437645354005101,-0.0369627260858163,-0.313940094261428,-0.245816726644704,-0.316410029922413
1761327505,2025-10-24,neutral,-0.428934632760366,-0.0928295956325426,-0.370128515394517,-0.312790604245738,-0.274268544534606,-0.291478694688902,0.0139426820914793,-0.303967689056306,-0.211854436714962,-0.266437973031883,-0.23846583894285,0.0851164516511703,-0.265648073512763,-0.245206379979172,-0.286551732804849,-0.218430428534629,0.00470496718571242,-0.322588739483382,-0.230945228046198,-0.328446866000336,-0.273477614088737,-0.290059597826268,-0.43468156202812,-0.340311679926941,-0.300589963422346,-0.241434360141826,-0.260619304476622,-0.434907998678386,-0.325014807378,-0.348910921745059,-0.10141740466086,-0.0830919831868325,-0.351924602812884,-0.245410670811599,-0.228488093255321,-0.247500107854391,-0.00886542727139128,-0.270994451032972,-0.170325924927398,-0.313076719380428,1.32418831002838,3.26105999585891,1.91574644503492,2.19473516758688,2.03884470485802,-0.309463744629095,-0.299862999809084,-0.376519310795838,-0.358745901965843,-0.48934913256643,-0.37322028928484,-0.13227265921868,-0.279193164357401,-0.27676340750222,-0.428319190680796,-0.219395237976373,0.0412915396916691,-0.263774370604256,-0.214261860106164,-0.340463982598663,-0.243586709769843,-0.0142188462509486,-0.281170265796499,-0.250062283300984,-0.382903982908384,-0.396516589044982,-0.0132569950684971,-0.303644618275635,-0.256800096301512,-0.322150037227364
1761327505,2025-10-24,neutral,-0.356778990575961,-0.0688755746828686,-0.350991051643329,-0.323606821717532,-0.276755912506886,-0.22908853591774,-0.00103867511204276,-0.277192177485061,-0.22802063559332,-0.270850709151855,-0.120727105296983,0.134733040259336,-0.250045821718037,-0.254211345505123,-0.285340580912627,-0.138080406313642,0.0113184351774494,-0.292240429174256,-0.235926824601532,-0.330202740640924,-0.234934807856527,-0.271276110675687,-0.416249599311661,-0.33447404138793,-0.316501813751409,-0.201494612358365,-0.244387884490359,-0.422425798219158,-0.333573869397076,-0.3309076651129,0.104686816443221,-0.0116613061896106,-0.336056625343957,-0.241760778579284,-0.234843176448195,-0.177311437646825,-0.0105696106493102,-0.259997723558127,-0.17385555199956,-0.311257604439086,1.82822482460796,3.10325891104917,2.41950351682029,2.26989417754538,1.77450888654941,-0.299260446734773,-0.298918918012825,-0.356118565080567,-0.350496124063648,-0.497565760156134,-0.326922101513985,-0.105616303186059,-0.266143792799673,-0.285336039742116,-0.428319190680796,-0.116076535269597,0.0733457297830306,-0.253427064390941,-0.222779358641072,-0.341330195259235,-0.151519511007585,-0.000117618507704893,-0.260404559954574,-0.243547074011655,-0.396480516737055,-0.307213095406476,0.0249690760827183,-0.272438950752806,-0.259875439805419,-0.32940057277046
1761327505,2025-10-24,neutral,-0.28008049578813,-0.0399115624234588,-0.323613846554824,-0.328894750259298,-0.288197805179374,-0.163002126678011,-0.0193178153477867,-0.247739114756692,-0.242268810875941,-0.285743693556759,0.0106441171991629,0.173605879365734,-0.228592725500288,-0.256912835162908,-0.291396340373736,-0.0493623247836297,0.013866246616889,-0.255932480889019,-0.240049525199049,-0.339684463700094,-0.19897555616322,-0.254168770395483,-0.387614228662877,-0.328302823503833,-0.336600993114436,-0.16474936108282,-0.233276442620569,-0.397184015068274,-0.339279910743127,-0.327307013786468,0.353535053840943,0.0638298153236946,-0.310749937139203,-0.244194040067494,-0.250486458153731,-0.078184811459613,-0.0144966419114714,-0.240228325850542,-0.184003229832026,-0.311257604439086,2.37398398792444,2.97122126865734,2.86568835183018,2.28063117896802,1.43087232274823,-0.291179142832781,-0.298039945305963,-0.331545981477454,-0.344050985077558,-0.502167071606368,-0.274416743458395,-0.0752317854705536,-0.247328419855974,-0.300873935676929,-0.430450665019977,-0.00190248086509606,0.10130103637133,-0.242462008552951,-0.235485790881672,-0.342773883026854,-0.0604711822182725,0.0112246733727302,-0.238755207055545,-0.240051108051528,-0.409394780622863,-0.212944655240911,0.0628704111926004,-0.23724278866184,-0.26265789345181,-0.342995326913764
1761327505,2025-10-24,neutral,-0.221124364223677,-0.0131394213620585,-0.298097228219906,-0.328894750259298,-0.307599275363159,-0.110362421729105,-0.0438156321585775,-0.226633711518182,-0.254598962562825,-0.3105653342316,0.115582577883867,0.193432980718998,-0.207952246563514,-0.253911179987591,-0.303507859295953,0.0202257903160491,0.00855378872188719,-0.227234531865587,-0.245202900945946,-0.356540860249731,-0.175828821238762,-0.244457760749644,-0.354831666402889,-0.32813603383129,-0.360887501511426,-0.139842538042493,-0.231642407051482,-0.363343382712144,-0.344985952089178,-0.341709619092196,0.568905238388041,0.120924637192704,-0.281886633294862,-0.252710455276231,-0.27492908581863,0.0150233632990792,-0.019683286974703,-0.21959401699325,-0.201210161808816,-0.315350613057105,2.77472329958284,2.87997574342722,3.02880968936068,2.19473516758688,1.10045254986247,-0.287154132115143,-0.296623822611574,-0.312062123210061,-0.343535373958671,-0.502495736709956,-0.230309321670389,-0.0495074698586535,-0.223353993040615,-0.321233937246683,-0.436845088037521,0.0854362624896984,0.119262435991489,-0.234585700838339,-0.248890378739888,-0.345949996115616,-0.00148212412942241,0.019143841127088,-0.227267795313204,-0.240051108051528,-0.419659964737224,-0.140993895503906,0.0911688376516312,-0.211304573968951,-0.266172571741989,-0.361121665771503
1761327505,2025-10-24,neutral,-0.181122023243515,-0.0113389557351222,-0.278693966361063,-0.323847182105794,-0.329488113519224,-0.0643186120129004,-0.0811276916088589,-0.214663482815743,-0.263915077170693,-0.34035130304141,0.183546875494995,0.175656958816072,-0.186499150345765,-0.245206379979172,-0.318041682002614,0.0702051694229378,-0.0164364468862336,-0.208988870984874,-0.251215172650658,-0.37585548129619,-0.169140285599161,-0.249539412372535,-0.323036530716997,-0.336308727785905,-0.386430208618606,-0.132992307562951,-0.244496820194965,-0.325619399102032,-0.350691993435229,-0.372315155366866,0.685935625983399,0.128714061366415,-0.249877092538579,-0.264390110419642,-0.303771386463212,0.093361057081592,-0.0342058931517517,-0.196859209629527,-0.221064314089728,-0.323536630293144,3.01597442171472,2.77692197375555,2.90886752941179,2.02831164553593,0.862550313384727,-0.284880939533679,-0.296998199875608,-0.302618182496924,-0.349464901825874,-0.496908429948957,-0.191824865905026,-0.047270572848923,-0.192703143567813,-0.33891499124147,-0.447502459733427,0.136535396877298,0.108393486477752,-0.22416117592194,-0.257407877274796,-0.349414846757902,0.0277313373362589,0.00897665155858987,-0.225412136493287,-0.240051108051528,-0.425620394222982,-0.0924750616206735,0.0869008782512528,-0.196459934175482,-0.267783465958321,-0.379248004629242
1761327505,2025-10-24,neutral,-0.165095848781432,-0.0529845084973006,-0.26965683070078,-0.316876730846194,-0.348392110108553,-0.035768263566036,-0.135588222826694,-0.212930949714074,-0.271313168182823,-0.369034087821226,0.203004875569085,0.110022416405269,-0.167321382514747,-0.235000752383094,-0.330153200924831,0.0917914318693533,-0.0689647295419149,-0.201470558461163,-0.258601677887877,-0.39236070291771,-0.179163520338049,-0.272872441028427,-0.299996577321423,-0.352654115695135,-0.411135449918993,-0.142234139706173,-0.273037974801682,-0.293443060140466,-0.357111289949537,-0.408321668631184,0.672163611824943,0.0755139515842611,-0.218688309237584,-0.276069765563053,-0.331635982001198,0.143950433362554,-0.0654739533900912,-0.176472018243579,-0.240477262986619,-0.332632204999853,3.06610889479373,2.58154920208635,2.58022601115181,1.80283461566044,0.796466358807576,-0.284057167910121,-0.301767440673952,-0.305964821681676,-0.361452860340001,-0.486719811737725,-0.167872491159221,-0.0817560684156008,-0.164480084152264,-0.350166571056335,-0.458159831429333,0.143202897158642,0.0550158911963037,-0.210802340288333,-0.260479761992304,-0.352879697400188,0.0288731743749055,-0.0312322840716012,-0.233630054124347,-0.239574385420601,-0.424626989308689,-0.0717632054813944,0.0349431116379504,-0.195023356130953,-0.267637021029563,-0.39193644182966
1761327505,2025-10-24,neutral,-0.16411156405069,-0.135571083993726,-0.276035985284509,-0.312790604245738,-0.356849161214305,-0.0150883794789655,-0.20041321500294,-0.223168645314844,-0.279533269307412,-0.388891400361099,0.18865905881385,0.0074684438883905,-0.159845303529774,-0.228096945479866,-0.334997808493718,0.0959546454559329,-0.141441833680868,-0.205963208627771,-0.26890842938167,-0.400788901192528,-0.200430001681416,-0.308204552835753,-0.291636365660744,-0.374169983453203,-0.428303498958244,-0.163724388941243,-0.309422500140016,-0.275967979497546,-0.365670351968613,-0.438927204905854,0.549357863453458,-0.0189535330756379,-0.195707100489483,-0.28701944226,-0.350701231579819,0.170984967777248,-0.10956043642756,-0.166463760654114,-0.257242991579389,-0.336725213617872,3.0055437595305,2.28097570721065,2.14123770573885,1.56662058436231,0.915417477046448,-0.28347844227585,-0.310915267734256,-0.321551908295591,-0.378983638382165,-0.471601216972671,-0.148885852641205,-0.150167835296524,-0.152341133866006,-0.354452887176283,-0.461357042938105,0.120739115219018,-0.0341002838421794,-0.201536095918201,-0.261457179856965,-0.352879697400188,0.015048162845446,-0.0990816697347446,-0.253600477614879,-0.241322368400665,-0.415355210108621,-0.0696166444416431,-0.0591839494856126,-0.210267045381235,-0.268222800744593,-0.394051181363063
